patch_id,label
patch_003370,1
patch_006212,1
patch_006209,1
patch_004085,1
patch_001292,1
patch_000479,1
patch_005447,1
patch_004892,1
patch_000641,1
patch_002807,1
patch_006428,1
patch_003190,1
patch_005407,1
patch_005534,0
patch_004446,1
patch_001584,0
patch_002790,0
patch_003503,1
patch_004046,1
patch_004929,1
patch_004816,1
patch_001647,0
patch_004998,1
patch_002168,1
patch_003233,0
patch_000736,1
patch_002847,1
patch_004279,1
patch_002925,0
patch_004614,0
patch_001089,1
patch_004679,1
patch_003896,1
patch_000284,1
patch_004615,0
patch_001667,0
patch_002180,1
patch_003938,1
patch_004068,0
patch_003851,0
patch_001686,1
patch_005134,1
patch_005389,1
patch_001419,0
patch_001002,1
patch_004541,1
patch_003146,1
patch_005020,1
patch_004083,1
patch_002360,1
patch_002896,1
patch_001109,1
patch_004448,1
patch_005491,1
patch_003232,0
patch_001251,1
patch_001955,1
patch_002684,1
patch_004163,0
patch_000421,1
patch_004748,0
patch_005301,0
patch_002521,1
patch_003703,0
patch_005404,1
patch_006226,1
patch_003657,0
patch_000798,1
patch_003709,1
patch_004463,1
patch_005153,1
patch_001636,1
patch_003571,1
patch_002289,1
patch_004272,1
patch_004787,1
patch_003106,1
patch_000584,1
patch_001876,1
patch_001942,0
patch_003730,1
patch_007121,0
patch_003005,0
patch_007073,1
patch_003200,1
patch_001029,1
patch_003686,0
patch_003707,1
patch_002898,1
patch_004056,1
patch_004495,1
patch_001903,1
patch_001346,1
patch_001572,1
patch_003150,0
patch_004044,1
patch_001605,0
patch_001504,1
patch_002756,0
patch_001984,1
patch_004556,0
patch_005248,1
patch_003274,1
patch_001702,1
patch_003130,1
patch_004550,1
patch_007090,1
patch_001187,0
patch_002804,1
patch_005086,1
patch_002907,1
patch_001078,1
patch_003226,0
patch_002307,1
patch_003066,1
patch_002101,0
patch_002045,0
patch_000432,1
patch_001448,1
patch_005448,1
patch_001325,1
patch_000135,1
patch_005957,1
patch_003908,0
patch_002812,1
patch_000172,1
patch_004297,0
patch_004144,0
patch_005726,1
patch_002707,0
patch_001306,1
patch_002701,0
patch_000596,1
patch_004766,1
patch_004907,1
patch_004484,1
patch_003384,1
patch_000435,1
patch_003055,1
patch_000995,1
patch_003554,1
patch_003954,1
patch_002740,1
patch_000665,1
patch_005066,1
patch_002485,1
patch_003454,0
patch_000035,0
patch_000654,1
patch_003619,1
patch_001694,1
patch_000901,0
patch_003437,0
patch_003092,1
patch_004764,1
patch_003369,1
patch_000882,1
patch_002531,0
patch_005532,0
patch_005151,1
patch_005017,1
patch_005155,1
patch_001270,1
patch_003179,1
patch_004645,1
patch_003888,1
patch_002487,1
patch_004773,1
patch_001976,1
patch_003701,0
patch_005456,1
patch_006418,1
patch_004110,1
patch_000683,0
patch_002850,1
patch_000735,1
patch_004100,1
patch_000885,1
patch_006876,1
patch_001106,1
patch_001421,1
patch_004389,1
patch_002279,0
patch_004672,1
patch_003255,1
patch_001652,1
patch_002140,1
patch_001769,1
patch_006231,1
patch_005425,1
patch_001501,1
patch_003500,1
patch_004524,0
patch_001773,1
patch_003563,1
patch_002464,0
patch_001318,1
patch_002462,1
patch_000236,0
patch_002408,1
patch_005399,1
patch_002445,1
patch_006225,1
patch_001860,0
patch_004468,1
patch_005980,1
patch_005038,1
patch_003847,0
patch_004028,1
patch_002634,1
patch_002835,1
patch_001948,1
patch_005705,1
patch_005237,1
patch_002388,1
patch_006629,1
patch_003546,1
patch_001744,1
patch_004301,1
patch_002544,1
patch_005742,1
patch_002329,0
patch_003476,0
patch_001944,1
patch_002711,1
patch_003539,1
patch_003907,1
patch_000506,1
patch_002431,1
patch_002499,0
patch_004459,1
patch_005295,1
patch_004785,1
patch_003344,1
patch_006433,1
patch_002091,1
patch_000848,1
patch_005206,1
patch_005963,1
patch_003788,1
patch_003937,1
patch_002354,1
patch_005548,1
patch_007116,1
patch_001220,1
patch_002223,1
patch_003602,1
patch_004799,1
patch_002435,1
patch_006434,0
patch_003830,1
patch_003284,1
patch_002131,1
patch_002918,1
patch_001165,0
patch_003822,1
patch_001122,1
patch_003135,1
patch_000763,1
patch_003533,1
patch_004058,1
patch_000769,1
patch_005158,1
patch_000967,1
patch_000194,1
patch_000758,1
patch_002589,1
patch_000112,1
patch_005523,1
patch_001323,1
patch_005180,1
patch_002792,0
patch_003923,0
patch_001644,0
patch_006233,1
patch_003605,1
patch_004914,1
patch_001288,1
patch_004991,0
patch_003828,1
patch_003834,1
patch_002991,0
patch_003941,1
patch_000420,1
patch_005489,1
patch_003009,0
patch_001877,0
patch_002144,1
patch_000179,1
patch_003560,1
patch_003579,1
patch_005478,1
patch_002541,0
patch_003088,1
patch_004327,0
patch_001424,1
patch_002477,0
patch_000031,0
patch_001091,1
patch_004575,1
patch_001077,1
patch_004833,0
patch_002406,1
patch_004168,1
patch_004714,1
patch_004800,1
patch_000923,1
patch_002492,1
patch_001512,1
patch_002205,1
patch_005324,1
patch_003872,0
patch_004427,1
patch_007122,0
patch_000733,1
patch_003717,1
patch_002801,1
patch_003794,1
patch_005988,0
patch_001594,0
patch_002020,0
patch_002996,0
patch_001894,0
patch_002493,1
patch_000962,1
patch_005749,1
patch_003764,1
patch_000573,1
patch_005041,1
patch_002500,0
patch_000951,0
patch_001461,1
patch_005388,1
patch_002601,1
patch_003665,1
patch_004305,0
patch_003698,1
patch_005745,1
patch_002147,1
patch_001399,1
patch_001290,1
patch_006862,1
patch_001348,1
patch_005475,1
patch_000682,1
patch_001570,1
patch_000648,1
patch_004114,1
patch_003238,0
patch_006454,1
patch_005713,1
patch_004281,1
patch_004461,1
patch_003805,1
patch_005142,1
patch_005744,0
patch_003459,0
patch_001530,1
patch_002261,1
patch_000427,1
patch_000850,1
patch_001559,1
patch_000938,1
patch_002250,0
patch_000366,1
patch_001114,1
patch_004585,1
patch_000105,1
patch_000826,1
patch_000090,1
patch_005767,1
patch_002518,1
patch_001488,1
patch_005302,0
patch_001017,1
patch_005177,1
patch_000770,1
patch_001819,0
patch_002468,1
patch_005280,1
patch_004784,0
patch_004555,0
patch_002764,0
patch_004954,1
patch_006210,1
patch_002547,0
patch_003646,1
patch_002343,0
patch_002070,1
patch_002808,1
patch_001675,1
patch_005178,1
patch_000892,1
patch_002912,1
patch_002367,1
patch_001197,1
patch_003307,1
patch_000604,1
patch_000796,1
patch_004893,1
patch_003213,1
patch_002218,1
patch_006886,1
patch_005211,1
patch_002208,1
patch_004073,0
patch_002475,1
patch_003026,1
patch_003614,0
patch_005423,1
patch_005273,1
patch_006850,1
patch_001320,1
patch_002100,0
patch_005502,1
patch_006404,1
patch_004848,0
patch_001182,0
patch_000788,1
patch_001658,1
patch_000069,1
patch_003218,1
patch_003152,1
patch_004552,1
patch_000531,1
patch_000122,1
patch_002587,1
patch_000093,1
patch_002887,1
patch_004062,1
patch_005297,0
patch_001198,1
patch_003425,1
patch_003708,1
patch_004618,0
patch_001476,1
patch_000386,0
patch_004894,1
patch_001709,1
patch_003627,1
patch_001795,1
patch_004013,1
patch_001542,1
patch_004811,1
patch_001050,1
patch_007076,1
patch_004221,1
patch_000094,1
patch_004502,1
patch_001214,1
patch_004525,1
patch_006848,1
patch_002723,1
patch_001408,0
patch_002949,1
patch_006895,0
patch_005272,1
patch_003512,1
patch_004909,1
patch_007092,1
patch_002090,1
patch_005219,0
patch_005451,1
patch_004486,1
patch_002708,0
patch_000617,0
patch_004314,1
patch_000373,1
patch_002950,1
patch_001211,1
patch_003906,1
patch_001947,1
patch_007123,0
patch_000367,1
patch_002530,0
patch_000270,1
patch_001121,1
patch_002675,1
patch_003902,1
patch_000058,1
patch_000425,1
patch_005418,1
patch_001737,1
patch_001005,1
patch_000483,1
patch_004252,1
patch_001790,0
patch_002179,1
patch_005940,1
patch_002980,1
patch_003217,0
patch_005100,1
patch_000706,1
patch_000209,1
patch_001943,1
patch_002987,0
patch_002514,1
patch_004624,1
patch_001095,1
patch_002729,0
patch_005535,0
patch_000746,1
patch_005216,0
patch_004780,1
patch_004975,1
patch_002841,1
patch_004329,0
patch_001233,1
patch_001215,1
patch_005240,1
patch_006640,1
patch_005223,1
patch_002142,1
patch_004472,1
patch_000347,0
patch_000625,1
patch_003225,0
patch_002966,1
patch_004832,1
patch_001663,0
patch_001282,1
patch_000063,1
patch_001174,0
patch_004760,0
patch_000591,1
patch_000738,1
patch_004232,1
patch_003715,1
patch_001662,1
patch_002584,1
patch_002306,0
patch_006198,1
patch_004384,1
patch_000162,1
patch_004300,0
patch_000893,1
patch_004277,1
patch_001826,1
patch_002718,1
patch_000852,1
patch_003499,1
patch_005042,1
patch_004145,0
patch_006641,1
patch_000715,0
patch_003993,1
patch_002942,1
patch_001616,0
patch_003264,1
patch_000059,1
patch_004981,1
patch_004160,1
patch_006397,1
patch_006430,0
patch_002333,0
patch_003472,0
patch_000993,1
patch_000062,1
patch_002384,1
patch_004356,1
patch_002537,1
patch_001624,1
patch_004275,1
patch_001438,1
patch_000643,1
patch_002418,1
patch_004259,1
patch_004562,1
patch_002592,1
patch_001991,1
patch_002895,1
patch_002247,0
patch_004261,1
patch_001696,1
patch_001315,1
patch_004946,1
patch_004407,1
patch_001275,1
patch_002242,0
patch_001030,1
patch_003833,1
patch_000712,1
patch_005393,1
patch_001180,0
patch_001867,1
patch_001518,1
patch_000982,1
patch_003334,1
patch_003807,1
patch_003461,0
patch_004108,1
patch_003790,1
patch_005013,1
patch_001541,1
patch_003319,1
patch_001879,0
patch_000934,0
patch_006426,1
patch_001377,1
patch_000484,1
patch_006444,1
patch_003292,1
patch_001467,1
patch_002944,1
patch_005359,1
patch_003624,1
patch_003596,1
patch_002819,1
patch_004354,1
patch_000522,1
patch_001536,1
patch_003831,0
patch_002248,0
patch_003421,1
patch_000723,0
patch_004952,1
patch_004375,0
patch_003372,1
patch_003295,1
patch_001223,1
patch_000909,0
patch_001727,1
patch_001000,1
patch_001853,0
patch_001928,1
patch_001552,1
patch_002921,1
patch_000884,1
patch_000992,1
patch_002451,1
patch_001267,1
patch_003270,1
patch_003033,1
patch_002908,1
patch_003207,1
patch_000164,1
patch_002974,1
patch_004549,1
patch_006415,1
patch_003053,1
patch_003183,0
patch_002743,1
patch_002167,1
patch_003085,1
patch_003087,1
patch_004401,1
patch_000838,1
patch_005971,0
patch_003492,1
patch_003291,1
patch_003714,1
patch_000687,0
patch_001458,1
patch_002000,1
patch_005228,1
patch_000268,1
patch_004852,1
patch_002407,1
patch_002897,1
patch_002209,1
patch_003296,1
patch_000316,1
patch_003377,0
patch_000072,0
patch_005233,1
patch_003841,1
patch_004494,1
patch_005964,1
patch_002337,0
patch_002691,0
patch_000803,1
patch_002749,1
patch_002243,0
patch_000219,0
patch_004924,1
patch_003469,1
patch_000507,1
patch_000781,1
patch_001209,1
patch_001474,1
patch_002843,1
patch_005229,0
patch_003942,1
patch_000200,1
patch_005479,1
patch_005289,1
patch_005372,1
patch_004053,1
patch_001489,1
patch_000118,1
patch_001183,0
patch_002095,1
patch_003168,0
patch_001799,1
patch_005753,1
patch_005070,0
patch_003467,1
patch_005483,1
patch_002834,1
patch_002415,1
patch_004095,0
patch_001592,0
patch_001071,1
patch_002109,0
patch_002823,1
patch_003117,1
patch_005465,1
patch_003180,1
patch_000669,0
patch_003464,0
patch_002373,1
patch_005948,1
patch_004452,1
patch_005184,1
patch_004478,1
patch_005773,1
patch_004239,1
patch_002958,0
patch_003652,1
patch_002193,1
patch_005995,1
patch_005063,0
patch_000515,1
patch_005056,0
patch_005480,1
patch_003616,0
patch_002628,1
patch_002615,1
patch_000186,1
patch_004985,1
patch_005462,1
patch_002148,1
patch_003452,0
patch_001415,0
patch_005312,1
patch_005527,0
patch_005537,1
patch_001152,1
patch_004839,1
patch_001507,1
patch_006176,1
patch_000227,0
patch_002953,0
patch_001975,1
patch_000840,1
patch_002570,0
patch_003181,0
patch_003836,1
patch_001704,1
patch_004791,1
patch_000163,1
patch_003107,1
patch_001837,1
patch_002013,1
patch_005772,1
patch_005165,1
patch_002473,0
patch_002349,1
patch_001393,0
patch_005254,1
patch_001637,1
patch_003286,1
patch_000565,1
patch_001814,1
patch_001808,1
patch_004845,0
patch_000437,1
patch_004485,1
patch_004143,0
patch_003320,1
patch_003310,1
patch_000252,1
patch_005001,1
patch_001003,1
patch_006899,1
patch_000488,0
patch_002017,1
patch_000480,1
patch_002210,1
patch_002488,1
patch_001779,1
patch_003598,1
patch_002845,1
patch_004069,1
patch_000948,0
patch_003048,1
patch_000039,1
patch_006435,0
patch_005276,1
patch_001711,1
patch_003288,1
patch_000653,1
patch_003277,1
patch_000215,0
patch_003495,1
patch_005387,1
patch_005285,0
patch_000182,1
patch_004374,0
patch_005446,0
patch_001750,1
patch_002901,1
patch_005420,1
patch_001232,1
patch_005300,0
patch_001544,1
patch_003451,0
patch_000415,1
patch_004153,1
patch_002088,1
patch_004725,1
patch_002442,1
patch_000445,0
patch_002469,0
patch_004803,1
patch_003628,1
patch_002410,1
patch_004570,1
patch_000750,1
patch_004072,1
patch_000257,1
patch_003655,1
patch_000634,1
patch_004662,1
patch_002262,1
patch_004569,1
patch_004010,1
patch_000057,1
patch_002127,1
patch_004008,1
patch_004717,1
patch_000664,1
patch_004365,1
patch_002872,1
patch_005498,1
patch_001398,1
patch_000618,1
patch_005057,0
patch_004838,1
patch_006439,1
patch_004628,1
patch_001360,1
patch_000214,0
patch_000044,1
patch_002825,1
patch_001589,0
patch_004964,1
patch_003244,0
patch_001926,1
patch_003881,1
patch_004768,1
patch_000430,1
patch_002174,1
patch_000119,0
patch_005031,1
patch_001262,1
patch_003442,1
patch_000855,1
patch_006156,1
patch_003187,0
patch_001411,0
patch_004307,0
patch_005438,0
patch_004156,1
patch_003004,0
patch_004376,0
patch_003462,0
patch_007139,1
patch_000189,1
patch_006892,0
patch_001150,1
patch_004783,1
patch_001107,1
patch_001993,1
patch_004928,1
patch_000037,0
patch_000293,0
patch_001236,1
patch_000595,1
patch_005120,1
patch_000431,1
patch_006649,1
patch_002361,1
patch_002491,1
patch_004373,0
patch_004258,1
patch_003722,1
patch_003891,0
patch_004491,1
patch_004602,0
patch_002479,0
patch_006883,1
patch_000343,1
patch_003126,1
patch_006670,1
patch_001846,0
patch_000883,1
patch_002293,1
patch_000361,1
patch_001851,0
patch_005014,1
patch_000499,1
patch_000363,1
patch_002539,0
patch_000291,1
patch_004265,1
patch_003990,1
patch_002763,0
patch_000330,1
patch_006638,1
patch_003410,0
patch_004759,0
patch_000922,1
patch_001100,1
patch_000349,1
patch_000779,1
patch_001131,0
patch_000185,1
patch_006654,1
patch_006390,1
patch_004597,0
patch_003854,1
patch_003494,1
patch_003806,1
patch_004019,1
patch_003863,0
patch_002268,0
patch_004988,0
patch_004020,1
patch_004390,0
patch_001561,0
patch_005721,1
patch_003447,1
patch_007111,1
patch_002447,1
patch_002315,1
patch_001007,1
patch_004580,1
patch_000280,1
patch_001986,1
patch_000233,0
patch_004519,0
patch_002632,1
patch_000904,0
patch_004592,1
patch_005218,0
patch_006614,1
patch_002559,0
patch_000042,1
patch_001525,1
patch_005050,1
patch_000333,1
patch_000441,0
patch_004296,0
patch_007114,1
patch_004595,1
patch_005707,1
patch_003934,0
patch_006855,1
patch_004476,1
patch_005967,1
patch_000318,1
patch_001362,0
patch_001620,0
patch_002721,1
patch_005708,1
patch_000722,0
patch_001139,0
patch_002297,0
patch_004554,1
patch_004774,1
patch_002277,1
patch_005730,1
patch_001716,1
patch_002399,1
patch_004313,1
patch_001439,0
patch_003172,1
patch_000207,1
patch_002505,1
patch_002257,1
patch_005002,1
patch_003622,0
patch_000038,0
patch_001238,1
patch_002678,1
patch_003837,1
patch_002816,1
patch_003994,1
patch_004612,1
patch_004587,1
patch_001394,0
patch_000086,1
patch_000279,1
patch_003621,1
patch_006384,1
patch_000277,1
patch_004926,1
patch_006448,1
patch_001378,0
patch_006411,1
patch_003035,1
patch_003840,0
patch_000494,0
patch_000048,1
patch_005023,1
patch_002217,1
patch_005131,1
patch_000936,0
patch_000853,1
patch_002436,1
patch_003875,0
patch_006870,1
patch_002754,0
patch_003227,0
patch_006443,1
patch_000778,1
patch_005193,1
patch_004158,0
patch_001085,1
patch_002600,1
patch_001998,1
patch_002346,1
patch_001020,1
patch_003188,0
patch_005082,1
patch_003885,1
patch_004469,1
patch_001283,1
patch_004735,1
patch_003541,1
patch_000557,1
patch_003367,1
patch_000562,1
patch_003431,0
patch_002652,1
patch_002561,0
patch_004334,1
patch_005298,0
patch_005354,1
patch_001927,1
patch_004269,1
patch_002341,1
patch_001677,1
patch_005190,1
patch_003587,1
patch_001720,1
patch_003490,1
patch_003816,1
patch_003479,1
patch_004343,1
patch_004397,1
patch_000454,0
patch_005471,1
patch_001235,1
patch_005734,1
patch_004332,1
patch_005187,1
patch_004933,1
patch_001540,1
patch_006222,1
patch_000542,1
patch_005288,0
patch_005137,1
patch_004509,1
patch_005386,1
patch_004129,1
patch_001912,1
patch_002068,1
patch_004260,1
patch_000300,0
patch_000192,1
patch_005224,1
patch_000126,1
patch_004804,1
patch_003256,1
patch_006852,1
patch_004119,1
patch_003478,1
patch_003879,1
patch_005189,1
patch_002466,0
patch_001351,1
patch_002049,1
patch_004738,1
patch_001296,1
patch_002290,0
patch_003269,1
patch_000734,1
patch_003178,1
patch_006626,1
patch_002577,1
patch_006643,1
patch_002810,1
patch_001431,1
patch_003221,0
patch_000672,1
patch_003293,1
patch_003030,1
patch_005371,1
patch_000747,1
patch_003883,1
patch_001073,1
patch_004264,1
patch_000871,1
patch_001870,0
patch_004236,1
patch_005973,1
patch_003108,1
patch_004551,1
patch_000539,1
patch_005018,1
patch_005752,1
patch_001353,1
patch_001914,1
patch_004111,1
patch_006864,1
patch_000165,1
patch_000854,1
patch_004024,1
patch_003769,1
patch_002031,1
patch_007084,1
patch_001295,1
patch_000974,1
patch_000632,1
patch_001103,1
patch_005381,1
patch_005768,1
patch_003532,1
patch_000220,0
patch_006642,1
patch_004065,1
patch_005075,0
patch_003612,0
patch_001550,1
patch_000981,1
patch_005709,1
patch_002324,1
patch_004051,1
patch_000394,1
patch_004388,0
patch_003405,1
patch_001783,0
patch_005513,0
patch_001128,1
patch_002726,1
patch_000449,1
patch_001335,1
patch_001603,0
patch_000051,1
patch_000123,1
patch_004497,1
patch_000335,1
patch_001203,1
patch_005212,0
patch_005194,1
patch_002494,1
patch_002532,0
patch_002686,1
patch_005493,1
patch_002067,1
patch_001715,1
patch_000880,1
patch_000802,1
patch_002848,1
patch_004466,1
patch_003692,0
patch_003792,1
patch_001545,1
patch_003583,1
patch_003887,0
patch_000538,1
patch_000297,1
patch_001979,1
patch_005470,1
patch_003544,1
patch_006661,0
patch_004475,0
patch_002970,1
patch_001802,1
patch_004565,1
patch_003797,1
patch_004383,1
patch_002546,0
patch_000461,0
patch_003397,1
patch_004149,0
patch_003929,0
patch_003537,1
patch_005262,1
patch_003468,1
patch_006676,1
patch_000587,1
patch_001407,0
patch_000616,1
patch_003504,1
patch_002364,1
patch_006445,1
patch_004029,1
patch_001886,0
patch_005051,1
patch_005201,1
patch_003206,1
patch_001973,1
patch_002344,0
patch_001402,0
patch_002439,1
patch_003433,1
patch_000405,1
patch_005011,1
patch_001712,0
patch_005060,0
patch_006901,1
patch_001486,0
patch_003007,1
patch_002077,0
patch_005417,1
patch_002034,1
patch_003230,0
patch_004278,1
patch_003064,1
patch_003387,0
patch_004043,1
patch_006885,1
patch_003846,0
patch_002270,0
patch_001480,1
patch_000033,0
patch_000957,0
patch_004027,1
patch_004831,0
patch_006438,1
patch_003570,1
patch_005150,1
patch_002788,1
patch_000829,1
patch_003326,1
patch_003019,0
patch_003149,0
patch_002219,1
patch_004840,1
patch_005163,1
patch_003876,1
patch_002993,1
patch_006847,1
patch_006174,1
patch_006856,1
patch_003328,1
patch_000262,0
patch_004960,1
patch_006223,1
patch_002376,1
patch_004742,1
patch_002725,0
patch_004248,1
patch_000150,1
patch_003538,1
patch_002528,0
patch_005025,1
patch_000501,1
patch_001787,1
patch_002081,0
patch_001256,1
patch_000467,1
patch_004962,0
patch_002470,0
patch_005305,0
patch_003124,1
patch_005421,1
patch_000274,1
patch_005427,1
patch_000897,0
patch_002226,1
patch_000102,1
patch_000121,1
patch_002030,1
patch_002777,0
patch_001116,1
patch_000517,1
patch_000034,0
patch_003882,1
patch_006905,1
patch_001668,1
patch_000592,1
patch_002913,1
patch_001117,1
patch_003662,1
patch_002129,1
patch_004521,1
patch_004112,1
patch_001193,1
patch_002074,0
patch_005928,1
patch_004678,1
patch_000253,1
patch_001333,1
patch_001021,1
patch_002914,1
patch_001075,1
patch_000563,1
patch_005746,0
patch_005044,1
patch_002930,0
patch_000486,1
patch_000819,1
patch_003018,0
patch_001167,1
patch_004526,1
patch_001298,1
patch_003890,0
patch_005450,1
patch_002392,1
patch_000440,0
patch_001196,1
patch_006681,1
patch_000814,1
patch_000100,1
patch_000504,1
patch_000809,1
patch_006399,1
patch_002139,1
patch_004251,1
patch_003611,1
patch_004154,1
patch_004989,1
patch_001338,1
patch_001890,1
patch_000365,1
patch_002450,1
patch_006662,0
patch_003674,0
patch_002854,1
patch_000744,1
patch_001401,0
patch_002704,0
patch_000561,1
patch_004522,1
patch_000716,0
patch_004992,1
patch_002924,1
patch_001639,0
patch_001125,0
patch_004792,1
patch_005270,1
patch_000821,1
patch_005348,1
patch_003379,1
patch_004360,1
patch_001433,1
patch_001633,1
patch_006408,1
patch_001898,1
patch_001722,1
patch_004968,1
patch_005397,1
patch_001491,1
patch_003125,1
patch_000103,1
patch_000630,1
patch_006421,1
patch_004336,1
patch_003167,0
patch_000890,1
patch_002883,1
patch_003967,1
patch_002480,1
patch_001532,1
patch_003371,1
patch_000833,1
patch_005751,1
patch_001164,1
patch_002065,1
patch_005433,1
patch_001916,1
patch_007081,1
patch_005205,1
patch_003143,1
patch_005377,1
patch_000211,0
patch_002565,1
patch_005955,1
patch_002092,1
patch_005719,1
patch_000891,1
patch_003140,1
patch_002489,1
patch_004724,1
patch_004162,0
patch_006869,1
patch_002116,0
patch_005492,1
patch_003376,1
patch_003682,0
patch_005526,0
patch_005380,1
patch_005251,1
patch_004812,1
patch_004941,1
patch_001992,1
patch_001425,1
patch_004392,0
patch_001072,1
patch_000250,1
patch_005750,1
patch_004080,1
patch_004357,1
patch_004775,1
patch_002779,0
patch_001935,1
patch_003212,0
patch_002313,0
patch_000264,0
patch_003696,1
patch_002414,1
patch_002372,1
patch_001006,1
patch_001884,1
patch_001363,0
patch_001011,1
patch_004161,0
patch_001354,0
patch_000579,1
patch_005496,1
patch_005424,1
patch_000256,1
patch_002724,0
patch_002554,1
patch_000387,1
patch_003893,1
patch_002619,1
patch_004699,1
patch_005441,0
patch_002712,1
patch_003868,0
patch_000346,0
patch_007099,1
patch_006429,0
patch_004826,1
patch_001042,1
patch_006631,1
patch_003119,1
patch_002757,0
patch_003749,1
patch_001482,1
patch_002310,0
patch_002905,1
patch_001656,1
patch_001640,0
patch_000727,1
patch_003609,1
patch_005074,0
patch_004047,1
patch_002455,1
patch_002398,1
patch_001854,0
patch_001495,1
patch_001477,1
patch_002935,0
patch_002227,1
patch_000465,1
patch_001780,1
patch_002932,1
patch_002457,1
patch_004547,1
patch_006866,1
patch_004918,1
patch_000920,0
patch_001376,0
patch_001234,1
patch_002241,1
patch_002082,0
patch_004400,1
patch_002474,0
patch_006854,1
patch_001038,1
patch_004813,1
patch_002989,1
patch_003396,0
patch_003336,1
patch_004118,1
patch_003224,0
patch_000492,0
patch_003699,1
patch_005203,0
patch_002083,0
patch_002669,1
patch_001816,0
patch_007075,1
patch_003427,1
patch_003122,1
patch_002915,1
patch_003003,0
patch_004318,1
patch_006184,1
patch_000040,1
patch_000523,1
patch_003620,1
patch_003519,1
patch_003096,1
patch_002105,0
patch_004184,1
patch_002641,1
patch_003141,1
patch_000898,1
patch_004310,1
patch_006179,1
patch_003870,0
patch_001123,1
patch_005026,1
patch_001717,1
patch_004908,1
patch_000694,1
patch_001774,1
patch_003742,1
patch_005714,1
patch_004559,1
patch_005531,0
patch_002794,1
patch_005164,1
patch_003919,0
patch_001823,0
patch_006635,1
patch_000049,1
patch_001226,1
patch_000888,1
patch_002002,1
patch_001607,1
patch_004121,1
patch_005414,1
patch_005710,1
patch_003448,1
patch_000133,1
patch_002359,1
patch_004465,1
patch_001831,1
patch_002765,0
patch_000326,1
patch_006446,1
patch_005128,1
patch_001423,1
patch_004700,1
patch_005125,1
patch_005497,1
patch_004131,1
patch_005466,1
patch_006160,1
patch_001564,1
patch_002612,1
patch_004005,1
patch_006218,1
patch_001252,1
patch_004731,1
patch_000136,1
patch_004586,1
patch_002637,1
patch_004817,1
patch_002444,1
patch_004263,1
patch_003687,0
patch_003650,1
patch_005986,1
patch_000875,1
patch_000428,1
patch_001287,1
patch_004726,1
patch_000611,1
patch_000295,0
patch_005045,1
patch_006232,1
patch_005415,1
patch_002741,1
patch_000751,1
patch_001917,1
patch_001554,1
patch_002087,1
patch_000864,1
patch_004323,1
patch_005716,1
patch_006409,1
patch_001468,1
patch_000356,1
patch_004282,1
patch_001130,0
patch_000602,1
patch_007093,1
patch_003403,1
patch_001443,1
patch_005043,1
patch_003385,1
patch_000636,1
patch_000339,1
patch_000677,0
patch_002548,0
patch_004490,1
patch_002796,0
patch_001403,0
patch_000731,0
patch_003080,1
patch_001189,0
patch_002108,0
patch_004002,1
patch_002258,1
patch_005982,1
patch_002504,1
patch_000714,0
patch_004853,1
patch_005079,1
patch_000742,1
patch_002386,1
patch_001691,1
patch_001892,1
patch_004500,1
patch_000911,0
patch_000876,1
patch_001490,1
patch_003595,1
patch_001693,1
patch_004311,1
patch_000127,1
patch_002084,0
patch_007133,1
patch_002842,1
patch_002524,0
patch_002184,1
patch_001627,1
patch_003424,1
patch_000807,1
patch_003185,0
patch_004520,0
patch_002982,0
patch_001243,1
patch_004697,0
patch_006229,1
patch_003254,1
patch_005723,1
patch_003465,0
patch_002693,1
patch_003678,0
patch_004133,1
patch_000718,0
patch_006659,1
patch_003382,1
patch_004698,1
patch_004776,1
patch_005210,0
patch_005004,1
patch_001497,1
patch_000281,1
patch_004827,0
patch_000593,1
patch_000613,1
patch_003144,1
patch_003395,1
patch_000487,1
patch_002166,1
patch_002690,1
patch_002409,1
patch_002860,1
patch_003079,1
patch_005406,1
patch_003450,0
patch_002302,0
patch_004016,1
patch_006192,1
patch_002760,0
patch_000495,0
patch_004123,1
patch_003412,0
patch_003339,1
patch_004041,1
patch_000930,1
patch_002811,1
patch_003860,1
patch_002264,1
patch_000609,1
patch_001734,1
patch_003669,1
patch_002202,1
patch_003268,1
patch_001034,1
patch_000235,0
patch_003406,1
patch_005214,0
patch_002441,1
patch_003148,1
patch_000813,1
patch_002352,1
patch_006158,1
patch_001646,0
patch_002928,0
patch_004829,0
patch_003857,1
patch_006207,1
patch_002229,1
patch_002706,0
patch_001708,1
patch_002734,0
patch_005949,1
patch_002533,1
patch_006217,1
patch_003301,1
patch_004906,0
patch_007110,1
patch_001099,1
patch_002133,1
patch_004338,1
patch_004274,1
patch_001710,1
patch_003856,1
patch_006682,1
patch_001929,1
patch_000695,1
patch_005434,1
patch_002186,1
patch_004295,1
patch_004974,0
patch_002509,1
patch_000447,0
patch_004084,1
patch_005230,0
patch_005500,1
patch_002525,0
patch_001689,1
patch_003086,1
patch_000519,1
patch_005503,1
patch_005340,1
patch_005953,1
patch_000108,1
patch_000098,1
patch_001202,1
patch_004535,0
patch_002301,0
patch_002591,1
patch_002021,0
patch_005398,1
patch_007117,0
patch_005308,0
patch_003771,1
patch_001069,1
patch_000424,1
patch_002274,0
patch_002350,1
patch_000972,1
patch_005221,1
patch_006842,1
patch_004983,0
patch_006398,1
